pre,post,weight
5812982436,416189410,1
5812982436,540389734,2
5812982436,784895866,4
5812982436,1080580151,2
5812982436,571778381,1
5812982436,508939879,1
5812982436,861665641,4
5812982436,5901225361,1
5812982436,5812981160,1
5812982436,5812981616,2
5812982436,5812983003,1
5812982436,676263239,1
5812982436,1172446164,1
5812982436,815580911,2
5812982436,5813084505,1
5812982436,5812981227,1
5812982436,1164113870,1
5812982436,5812982000,3
5812982436,1172031461,3
5812982436,1036563762,1
5812982436,354775482,2
5812982436,5813057867,1
5812982436,1141687352,1
5812982436,1204175835,2
5812982436,1295225451,1
5812982436,1141290695,1
5812982436,1068272038,4
5812982436,5812979015,2
5812982436,5813077575,3
5812982436,5812983898,1
5812982436,1266478519,1
5812982436,1171690479,1
5812982436,1141631240,1
5812982436,5812982505,3
5812982436,5812983522,2
5812982436,5813060811,2
5812982436,1142658717,3
5812982436,1173063302,7
5812982436,5813027400,1
5812982436,5813022133,2
5812982436,1035557785,1
5812982436,664187932,1
5812982436,5813019917,1
5812982436,1141342260,3
5812982436,924429714,3
5812982436,5812979371,1
5812982436,1142365351,1
5812982436,5813062637,1
5812982436,1141346462,1
5812982436,1016835041,1
5812982436,662452625,2
5812982436,5813057210,1
5812982436,1019347828,1
5812982436,5813079050,2
5812982436,415835178,1
5812982436,415908516,4
5812982436,1172796014,1
5812982436,693841887,1
5812982436,1142011140,3
5812982436,1050249677,1
5812982436,664188056,1
5812982436,1140655624,1
5812982436,393766777,5
5812982436,1068276312,2
5812982436,862705904,2
5812982436,1196854070,4
5812982436,1234800242,1
5812982436,5812979560,1
5812982436,642732835,5
5812982436,5813022203,3
5812982436,1003478461,2
5812982436,5812981932,1
5812982436,5812983147,4
5812982436,1173745330,3
5812982436,612742248,2
5812982436,1165465632,1
5812982436,5812980973,3
5812982436,848692583,3
5812982436,722450065,1
5812982436,1141678931,4
5812982436,1004527604,1
5812982436,1173054679,1
5812982436,5813053886,2
5812982436,488559952,1
5812982436,1142019737,1
5812982436,1141337629,2
5812982436,5813035612,1
5812982436,477909679,1
5812982436,5813022234,13
5812982436,425276848,2
5812982436,1141972202,4
5812982436,753847960,2
5812982436,1172363878,1
5812982436,424767514,14
5812982436,5812981704,3
5812982436,724142845,2
5812982436,5813053937,1
5812982436,1161731111,1
5812982436,5812982403,2
5812982436,446826981,2
5812982436,5812981717,1
5812982436,1141692008,1
5812982436,661430106,1
5812982436,1174008477,5
5812982436,1141337605,2
5812982436,910404284,1
5812982436,5813056309,2
5812982436,631064055,3
5812982436,1172372655,2
5812982436,5812982442,3
5812982436,5813060799,2
5812982436,662107551,5
5812982436,631422121,2
5812982436,1202737975,3
5812982436,5812982832,2
5812982436,5813053821,3
5812982436,661399477,1
5812982436,5813032771,6
5812982436,5812980813,3
5812982436,5813021659,4
5812982436,5813020288,1
5812982436,5813056120,2
5812982436,1141631198,1
5812982436,784541854,1
5812982436,816276925,5
5812982436,5812982220,2
5812982436,5812979177,1
5812982436,5812981706,1
5812982436,5813056311,1
5812982436,5812982562,5
5812982436,1172044382,1
5812982436,735134301,2
5812982436,5813040171,1
5812982436,5812981467,3
5812982436,518930199,4
5812982436,571424323,4
5812982436,1129323248,1
5812982436,538602138,6
5812982436,5813052909,4
5812982436,754547386,3
5812982436,644870768,1
5812982436,5813060817,1
5812982436,540389646,4
5812982436,1068954342,1
5812982436,5813070581,8
5812982436,5813054086,2
5812982436,5813067792,3
5812982436,5813022424,12
5812982436,509013752,2
5812982436,1172665846,2
5812982436,1141687128,2
5812982436,895441451,3
5812982436,1141346472,2
5812982436,5813042659,8
5812982436,1142356576,1
5812982436,612371421,29
5812982436,508599194,1
5812982436,1004527691,3
5812982436,487899562,4
5812982436,425790257,68
5812982436,1141346308,3
5812982436,5813058048,9
5812982436,799586652,31
5812982436,5813055923,1
5812982436,1078693835,15
5812982436,632048075,1
5812982436,723848801,1
5812982436,704466265,7
5812982436,5813022896,10
5812982436,753852432,1
5812982436,613079053,9
5812982436,5813069977,2
5812982436,5813105172,29
5812982436,1201028519,2
5812981333,724867606,1
5812981333,1200687716,1
5812981333,580598373,1
5812981333,5813078064,1
5812981333,5813127030,1
5812981333,817294806,1
5812981333,675763039,1
5812981333,1173347968,1
5812981333,5813096699,1
5812981333,488559952,1
5812981333,799586652,3
5812981333,663134970,1
5812981333,579916831,3
5812981333,1169989698,1
5812981333,5812981270,1
5812981333,768555687,1
5812981333,723848801,1
5812981333,518869459,1
5812981333,519210172,1
5812981333,5812981275,2
5812981333,704759205,1
5812981333,5813019609,1
5812981333,5813042659,2
5812981333,5813060776,1
5812981333,735600320,1
5812981333,5813063280,1
5812981333,5813032813,1
5812981333,1170326295,1
5812981333,5812983569,1
5812981333,5812981602,1
5812981333,954222134,1
5812981333,1170322501,1
5812981333,517847127,1
5812981333,706819341,1
5812981333,5901205545,1
5812981333,477572961,4
5812981333,799578347,2
5812981333,5813021806,2
5812981333,517850316,1
5812981333,1141329227,2
5812981333,5813050765,2
5812981333,737150041,1
5812981333,893347461,3
5812981333,5813096260,4
5812981333,5813047676,1
5812981333,642664141,4
5812981333,798585556,1
5812981333,548885407,1
5812981333,517207902,1
5812981333,1018164997,1
5812981333,517510393,1
5812981333,1233436396,1
5812981333,5813022424,7
5812981333,5812981563,1
5812981333,5812981581,1
5812981333,1200752926,1
5812981333,5813077582,1
5812981333,486815976,2
5812981333,1080566792,1
5812981333,1231735257,2
5812981333,5813078179,1
5812981333,5813058163,1
5812981333,5812982091,1
5812981333,5812981586,1
5812981333,630748479,1
5812981333,5812981318,1
5812981333,487489064,4
5812981333,549904227,2
5812981333,1200687913,1
5812981333,674393414,4
5812981333,457175171,1
5812981333,736808522,1
5812981333,737167616,6
5812981333,1111615136,3
5812981333,1200351169,3
5812981333,798027992,1
5812981333,5813032874,1
5812981333,424789697,3
5812981333,642732835,4
5812981333,675468771,3
5812981333,1202462198,1
5812981333,1169999059,1
5812981333,5813077583,6
5812981333,1169661785,5
5812981333,675451588,1
5812981333,5812981320,4
5812981333,487834179,1
5812981333,5813056300,3
5812981333,1171431567,1
5812981333,517514142,8
5812981333,816613438,1
5812981333,1171436073,1
5812981333,5813020046,4
5812981333,1231718414,2
5812981333,673366263,2
5812981333,1110298200,3
5812981333,5813022352,1
5812981333,1048172314,12
5812981333,5813077579,2
5812981333,5813069379,1
5812981333,768525608,8
5812981333,5813022201,1
5812981333,644417074,1
5812981333,1200683283,1
5812981333,894020730,10
5812981333,5813056313,4
5812981333,5813032876,1
5812981333,1203066201,2
5812981333,895441451,4
5812981333,5812981332,2
5812981333,1170404875,1
5812981333,487899562,1
5812981333,5813056390,3
5812981333,5812981290,9
5812981333,5813032868,4
5812981333,986793149,1
5812981333,5812979271,2
5812981333,674738872,2
5812981333,798693540,1
5812981333,642516892,2
5812981333,5813021748,4
5812981333,5812981340,1
5812981333,5812983898,5
5812981333,859765252,1
5812981333,5812983042,1
5812981333,5813021799,1
5812981333,548885313,3
5812981333,5812983544,7
5812981333,5813019976,3
5812981333,799906141,2
5812981333,754893183,2
5812981333,5812983899,3
5812981333,613079053,15
5812981333,5813033127,5
5812981333,5812983451,1
5812981333,1173011450,1
5812981333,1295566429,2
5812981333,1017992752,1
5812981333,5813098776,2
5812981333,487925037,5
5812981333,5813095018,8
5812981333,5812981264,8
5812981333,5813020052,5
5812981333,5813063224,3
5812981333,1140950118,1
5812981333,602808843,3
5812981333,5813021848,9
5812981333,986828383,3
5812981333,1201032707,2
5812981333,5813032771,1
5812981333,457196643,8
5812981333,5813091420,1
5812981333,1048215779,11
5812981333,1170326256,4
5812981333,518528152,2
5812981333,1200700424,6
5812981333,5813021779,2
5812981333,5812982925,2
5812981333,422682603,1
5812981333,1016835041,9
5812981333,5812981543,9
5812981333,830586919,8
5812981333,5813020271,7
5812981333,673366098,21
5812981333,518187118,5
5812981333,673702721,3
5812981333,754525744,10
5812981333,518864924,7
5812981333,1016839809,2
5812981333,549908737,3
5812981333,425790257,63
5812981333,1171690432,4
5812981333,5813019513,7
5812981333,612738462,28
5812981333,5813105172,48
5812981333,704466265,12
5812981333,5812981322,5
5812981333,5812982727,3
5812981333,5813033208,4
5812981333,5813020047,6
5812981333,861665641,14
5812981333,5812981373,10
5812981333,1139667240,30
5812981333,612371421,25
5812981333,5813032997,2
5812981333,1233505806,1
5812982521,331662710,1
5812982521,5812982520,1
5812982521,5813019513,1
5812982521,1016118449,1
5812982521,816254592,1
5812982521,5813032887,1
5812982521,940083749,1
5812982521,363725228,1
5812982521,816263443,1
5812982521,954053261,1
5812982521,5813021399,1
5812982521,768525593,1
5812982521,5813021999,1
5812982521,5901202076,2
5812982521,363038831,1
5812982521,662103124,1
5812982521,5812983608,1
5812982521,5813096281,1
5812982521,298595394,1
5812982521,5813021316,1
5812982521,785232649,1
5812982521,5812983302,1
5812982521,910412830,1
5812982521,769721865,1
5812982521,877974490,2
5812982521,846952683,1
5812982521,5813019770,2
5812982521,394755742,1
5812982521,754163207,1
5812982521,1077851524,1
5812982521,954053251,1
5812982521,815585355,1
5812982521,630373425,1
5812982521,725174424,1
5812982521,878324222,1
5812982521,5813060614,1
5812982521,767502627,1
5812982521,971118724,1
5812982521,705091769,2
5812982521,954053018,2
5812982521,5813021463,1
5812982521,394755376,1
5812982521,1203066222,2
5812982521,848287126,2
5812982521,735282133,1
5812982521,767502667,1
5812982521,970777114,1
5812982521,394418743,1
5812982521,970777224,2
5812982521,860266404,1
5812982521,5812980965,4
5812982521,755173189,1
5812982521,704750665,1
5812982521,359598627,3
5812982521,5812982216,1
5812982521,549908737,2
5812982521,767161677,1
5812982521,507243409,1
5812982521,785888696,1
5812982521,785232629,4
5812982521,5812980588,1
5812982521,456134692,1
5812982521,1077847238,1
5812982521,1419019956,2
5812982521,301314154,1
5812982521,5813021447,5
5812982521,5813032946,3
5812982521,5813022050,2
5812982521,1172372382,2
5812982521,830586919,1
5812982521,363375247,1
5812982521,1140603698,1
5812982521,328253133,1
5812982521,5813021772,1
5812982521,643535876,1
5812982521,455431209,2
5812982521,5812981109,1
5812982521,5812981390,1
5812982521,5813087831,1
5812982521,736126668,2
5812982521,909704857,1
5812982521,538653955,4
5812982521,767502579,9
5812982521,660730340,2
5812982521,798533259,4
5812982521,548549000,1
5812982521,860607168,1
5812982521,364070309,2
5812982521,767502639,2
5812982521,551113395,4
5812982521,1077851551,3
5812982521,940084095,3
5812982521,5812980597,1
5812982521,5812983575,1
5812982521,5813021397,2
5812982521,1078007730,3
5812982521,5813061044,1
5812982521,784882707,1
5812982521,736126732,1
5812982521,877982991,2
5812982521,5813021313,1
5812982521,5813055916,3
5812982521,1328522741,2
5812982521,568635279,1
5812982521,5812980432,2
5812982521,5812982211,2
5812982521,5812983133,2
5812982521,423382015,3
5812982521,736126563,2
5812982521,5813033259,2
5812982521,1016118651,1
5812982521,1450011431,2
5812982521,5813019607,2
5812982521,816219675,2
5812982521,5813075824,1
5812982521,5812981104,1
5812982521,301318641,1
5812982521,939738424,2
5812982521,972080542,1
5812982521,891637860,1
5812982521,332344760,3
5812982521,939742609,1
5812982521,753489735,1
5812982521,512765910,1
5812982521,5812980590,1
5812982521,970772961,1
5812982521,815926323,1
5812982521,846616006,5
5812982521,847250148,2
5812982521,5813020828,10
5812982521,5813022042,1
5812982521,332003372,1
5812982521,5813063449,2
5812982521,860261985,2
5812982521,5812980600,1
5812982521,707660374,1
5812982521,363375408,1
5812982521,5813021016,1
5812982521,5813057210,1
5812982521,5813019772,6
5812982521,784844112,1
5812982521,848662441,1
5812982521,5813021411,7
5812982521,5812982162,1
5812982521,5813067817,1
5812982521,5813021449,2
5812982521,329435390,2
5812982521,984746802,3
5812982521,332344592,2
5812982521,487143497,2
5812982521,424767514,6
5812982521,860607455,4
5812982521,332344670,4
5812982521,891642281,1
5812982521,5813042659,8
5812982521,5813021465,4
5812982521,922677093,3
5812982521,393766777,3
5812982521,331999156,1
5812982521,300972942,7
5812982521,735785639,1
5812982521,332690153,2
5812982521,5813068729,6
5812982521,422725634,16
5812982521,1109568528,1
5812982521,5812981654,2
5812982521,939729706,1
5812982521,798537392,1
5812982521,5813022341,3
5812982521,5813021989,7
5812982521,940425232,1
5812982521,424789697,11
5812982521,5813057573,1
5812982521,5813021023,3
5812982521,798537538,1
5812982521,5812980802,3
5812982521,5812981671,5
5812982521,5812980192,1
5812982521,425445301,4
5812982521,1234386037,11
5812982521,5901207528,2
5812982521,754879354,3
5812982521,642516892,2
5812982521,1196854070,3
5812982521,425431837,1
5812982521,661408056,1
5812982521,332685594,2
5812982521,846611908,3
5812982521,5812983745,5
5812982521,1109568718,2
5812982521,569334986,5
5812982521,5813086212,8
5812982521,798537638,2
5812982521,5812980220,2
5812982521,693453332,4
5812982521,5813105172,20
5812982521,860266123,2
5812982521,816219578,4
5812982521,5813093171,3
5812982521,332349228,1
5812982521,5812983319,2
5812982521,508292573,3
5812982521,5813128857,3
5812982521,425790257,55
5812982521,363034501,1
5812982521,5813021446,4
5812982521,753852396,1
5812982521,860944055,11
5812982521,753489951,3
5812982521,733036127,11
5812982521,815926346,1
5812982437,662763626,1
5812982437,1069295816,1
5812982437,911759695,1
5812982437,1233773217,1
5812982437,5813062637,1
5812982437,5812980973,1
5812982437,477900959,2
5812982437,644870768,1
5812982437,1110307501,1
5812982437,662806818,1
5812982437,508599194,1
5812982437,754547386,1
5812982437,415511327,1
5812982437,5812979156,1
5812982437,692093440,1
5812982437,1142011140,1
5812982437,1172031461,1
5812982437,754188980,1
5812982437,1142019868,1
5812982437,5813053937,1
5812982437,1142019737,1
5812982437,1172372382,1
5812982437,1141687128,1
5812982437,416189410,1
5812982437,5812982562,1
5812982437,5812979371,1
5812982437,956138930,2
5812982437,455159380,1
5812982437,1172713521,1
5812982437,1203774508,2
5812982437,5812981086,1
5812982437,5812981148,1
5812982437,5813104096,1
5812982437,415848228,1
5812982437,5813021289,1
5812982437,539949536,1
5812982437,1173054679,1
5812982437,661408056,2
5812982437,1141678931,1
5812982437,5813060799,1
5812982437,1172730733,1
5812982437,633148704,1
5812982437,446848967,2
5812982437,5813057191,1
5812982437,5812983199,1
5812982437,5813033125,1
5812982437,5813022232,1
5812982437,631422121,1
5812982437,5812982876,1
5812982437,5812982168,1
5812982437,5812979128,1
5812982437,5812980934,1
5812982437,5813021332,1
5812982437,5813021341,1
5812982437,487899562,2
5812982437,5812979176,1
5812982437,1173745220,1
5812982437,1004527604,1
5812982437,5812981703,2
5812982437,5812982422,1
5812982437,631055506,2
5812982437,5813053935,1
5812982437,415908516,2
5812982437,662081640,1
5812982437,5812983323,1
5812982437,632764978,1
5812982437,580317662,1
5812982437,5813117385,3
5812982437,5813057869,1
5812982437,5813022239,1
5812982437,571424323,1
5812982437,1141630854,1
5812982437,5812982825,1
5812982437,5812982532,1
5812982437,1143677310,4
5812982437,631396532,1
5812982437,5813082175,1
5812982437,1173045815,2
5812982437,1235115629,1
5812982437,1203420037,2
5812982437,1165465632,1
5812982437,5813027460,1
5812982437,630731599,1
5812982437,1068272038,1
5812982437,508940291,1
5812982437,5813090997,1
5812982437,1295855722,1
5812982437,754870859,1
5812982437,1171431567,2
5812982437,1326813363,1
5812982437,5812981924,2
5812982437,754473844,1
5812982437,518930199,1
5812982437,1111278454,2
5812982437,1141976953,1
5812982437,1141682748,1
5812982437,784541854,1
5812982437,847297956,2
5812982437,1018510191,1
5812982437,1080580151,1
5812982437,5813019917,1
5812982437,1141692008,2
5812982437,5813081174,1
5812982437,1068954391,2
5812982437,645224664,1
5812982437,5812980580,1
5812982437,692430198,2
5812982437,5901198074,1
5812982437,5812979121,3
5812982437,539975118,2
5812982437,785232649,2
5812982437,1141350537,1
5812982437,446883390,1
5812982437,724885340,1
5812982437,693099102,2
5812982437,5813094364,2
5812982437,1050249677,1
5812982437,5812979502,2
5812982437,755544921,2
5812982437,1204447548,1
5812982437,5812980537,2
5812982437,662081902,1
5812982437,5813078323,1
5812982437,5812981227,1
5812982437,570742510,3
5812982437,5812981989,2
5812982437,5813060798,2
5812982437,5812979187,1
5812982437,1141678637,1
5812982437,5813021379,2
5812982437,692818802,1
5812982437,693500431,2
5812982437,5813021415,1
5812982437,1141678948,1
5812982437,5812983152,3
5812982437,924429714,1
5812982437,848692583,4
5812982437,722467632,1
5812982437,1003478461,1
5812982437,1173732234,2
5812982437,508949033,1
5812982437,416837168,2
5812982437,1141337757,1
5812982437,5813057468,2
5812982437,1202125326,1
5812982437,5813021844,1
5812982437,756601858,2
5812982437,613847777,1
5812982437,5813020089,3
5812982437,662772393,4
5812982437,5812980992,2
5812982437,664141134,2
5812982437,643142863,2
5812982437,5812981990,1
5812982437,1172713514,2
5812982437,5812982328,1
5812982437,477909602,3
5812982437,5813020424,1
5812982437,1141977014,2
5812982437,5812981142,1
5812982437,5812979191,2
5812982437,642732835,5
5812982437,722450065,1
5812982437,662763904,1
5812982437,5813022133,2
5812982437,5813053878,2
5812982437,570742599,1
5812982437,1265852784,1
5812982437,704466265,5
5812982437,602459682,2
5812982437,1174008477,1
5812982437,1234481054,3
5812982437,1003474283,2
5812982437,1236073998,4
5812982437,723508162,3
5812982437,1141977071,2
5812982437,1267868586,1
5812982437,5812982506,1
5812982437,1068958652,5
5812982437,5813052909,3
5812982437,5812981153,2
5812982437,5812982875,1
5812982437,5813022203,1
5812982437,5812983310,1
5812982437,881057369,1
5812982437,363733406,1
5812982437,508939914,1
5812982437,5813093014,1
5812982437,5813021865,2
5812982437,911400981,1
5812982437,5813022119,1
5812982437,5813022424,6
5812982437,661740651,3
5812982437,5813021363,2
5812982437,1141337663,2
5812982437,911755444,1
5812982437,1004514714,1
5812982437,600693904,1
5812982437,5812983101,2
5812982437,661399477,3
5812982437,416508862,2
5812982437,5813095523,1
5812982437,5813062645,1
5812982437,662094168,1
5812982437,983759126,1
5812982437,661421129,1
5812982437,1233436479,2
5812982437,5812979015,1
5812982437,631733127,1
5812982437,508599271,1
5812982437,1141006088,1
5812982437,5812979069,2
5812982437,1174712037,2
5812982437,631737380,2
5812982437,5812982999,4
5812982437,723849351,1
5812982437,676263239,1
5812982437,1109957857,1
5812982437,5813079050,1
5812982437,5812983322,2
5812982437,1204175835,3
5812982437,1264186300,1
5812982437,5813022234,15
5812982437,5812981381,3
5812982437,5813077572,1
5812982437,5813035612,1
5812982437,661395129,2
5812982437,5813022896,13
5812982437,5812981141,1
5812982437,425276848,1
5812982437,5812982205,1
5812982437,694524222,1
5812982437,724522447,1
5812982437,1143686159,1
5812982437,393766777,10
5812982437,1297202769,2
5812982437,1173391076,5
5812982437,5813022076,1
5812982437,415835178,1
5812982437,784895866,2
5812982437,5813022060,1
5812982437,735134301,1
5812982437,1047525093,2
5812982437,1141009899,11
5812982437,5812981704,2
5812982437,5812979408,1
5812982437,5813058048,8
5812982437,570643135,3
5812982437,792368888,5
5812982437,5813021275,3
5812982437,509264220,2
5812982437,1110997994,2
5812982437,1068276312,2
5812982437,724531411,1
5812982437,5812980588,1
5812982437,1204784216,1
5812982437,5812982779,7
5812982437,5812982403,3
5812982437,1078693835,18
5812982437,943118619,1
5812982437,1048172314,12
5812982437,1141337605,1
5812982437,5813033144,4
5812982437,631396256,2
5812982437,508935964,1
5812982437,847302850,1
5812982437,5813053885,1
5812982437,630381893,1
5812982437,5813021380,1
5812982437,1224137495,3
5812982437,5813067765,2
5812982437,1142994933,3
5812982437,612742248,1
5812982437,1141674495,1
5812982437,612371421,32
5812982437,1100675497,1
5812982437,488559952,3
5812982437,5813077611,1
5812982437,424767514,21
5812982437,664187932,2
5812982437,1141346308,1
5812982437,756196285,3
5812982437,5813022207,1
5812982437,5812981951,1
5812982437,425790257,61
5812982437,540389646,1
5812982437,1141337557,3
5812982437,5813019982,1
5812982437,540389734,3
5812982437,1266871604,2
5812982437,5812982874,2
5812982437,1173063302,1
5812982437,798356481,2
5812982437,722821616,5
5812982437,861665641,12
5812982437,799586652,33
5812982437,5813105172,39
5812982437,5812982154,3
5812982437,1101353948,6
5812982437,5813042659,11
5812982437,1173745330,3
5812982437,5812982421,4
5812982437,1196854070,9
5812982437,508599181,2
5812981702,5812982610,1
5812981702,753506746,1
5812981702,509264220,1
5812981702,1142658717,1
5812981702,632069851,1
5812981702,5812981800,1
5812981702,661430179,1
5812981702,5813069977,1
5812981702,600702483,1
5812981702,662418320,1
5812981702,753852432,1
5812981702,5812982429,1
5812981702,5812983042,1
5812981702,1203420037,2
5812981702,5812982505,2
5812981702,455159380,1
5812981702,5812982875,1
5812981702,5813032552,1
5812981702,693133603,1
5812981702,1141000881,2
5812981702,5812979176,1
5812981702,643142863,1
5812981702,723153828,1
5812981702,662107593,1
5812981702,5813067795,1
5812981702,5812987762,1
5812981702,862705904,1
5812981702,1172363878,1
5812981702,570997147,1
5812981702,1204175835,2
5812981702,1172044382,1
5812981702,508599181,1
5812981702,664188211,1
5812981702,1172446164,1
5812981702,1141972202,1
5812981702,5812980934,1
5812981702,5812983337,2
5812981702,5812982871,1
5812981702,1141346217,1
5812981702,1173072129,1
5812981702,5813047662,1
5812981702,1003474283,1
5812981702,5812983321,1
5812981702,5813057210,1
5812981702,664188083,1
5812981702,415835178,1
5812981702,5812982000,1
5812981702,662754991,1
5812981702,549955973,1
5812981702,1096919756,1
5812981702,664511977,1
5812981702,570647526,1
5812981702,508616471,1
5812981702,1233436479,1
5812981702,5813056120,1
5812981702,5813117385,1
5812981702,5813057869,3
5812981702,570643102,2
5812981702,816276055,2
5812981702,5813054085,1
5812981702,5813020288,1
5812981702,644417074,1
5812981702,1097265345,1
5812981702,540389734,1
5812981702,5812982779,1
5812981702,488559952,1
5812981702,5812983522,1
5812981702,1142019868,1
5812981702,602459213,1
5812981702,613398716,1
5812981702,456174330,1
5812981702,5813021382,1
5812981702,5813053886,1
5812981702,1173408617,1
5812981702,416508862,1
5812981702,972128731,1
5812981702,5812979560,1
5812981702,1173391076,1
5812981702,5813096699,1
5812981702,509013752,2
5812981702,1068613231,1
5812981702,630381893,1
5812981702,1019024473,1
5812981702,5813022896,6
5812981702,1068272038,1
5812981702,988852391,1
5812981702,1172713521,2
5812981702,602459169,1
5812981702,1206114100,1
5812981702,661421129,2
5812981702,539975118,2
5812981702,5813064793,1
5812981702,633148716,1
5812981702,5812981142,2
5812981702,1204775735,2
5812981702,1141328881,1
5812981702,5812979187,1
5812981702,784895866,1
5812981702,5813022060,1
5812981702,539949536,1
5812981702,5813077611,2
5812981702,5813100896,1
5812981702,815909099,1
5812981702,5901202102,2
5812981702,662802782,1
5812981702,1173745330,2
5812981702,692434135,1
5812981702,5813057468,1
5812981702,5812981148,2
5812981702,5901198074,1
5812981702,632397750,1
5812981702,5812982506,1
5812981702,631737380,3
5812981702,5813087817,1
5812981702,925799233,1
5812981702,632069728,3
5812981702,1173745220,2
5812981702,416189500,3
5812981702,508940291,1
5812981702,5813060811,1
5812981702,5813033226,3
5812981702,5813020424,1
5812981702,416837168,2
5812981702,5813056311,1
5812981702,1141631240,1
5812981702,1202470836,1
5812981702,5812982436,1
5812981702,1205090786,2
5812981702,601047826,2
5812981702,570643135,3
5812981702,5812979177,3
5812981702,331662668,1
5812981702,570742599,2
5812981702,5813021273,3
5812981702,664187932,2
5812981702,1141630854,1
5812981702,518930199,2
5812981702,550408954,2
5812981702,5813067858,1
5812981702,692430198,1
5812981702,5813027460,2
5812981702,5813021865,2
5812981702,631741483,1
5812981702,569999973,1
5812981702,724885340,1
5812981702,5812982421,1
5812981702,1204547624,1
5812981702,570327880,1
5812981702,630727056,2
5812981702,662763904,1
5812981702,477572961,1
5812981702,5813082175,1
5812981702,1236073998,2
5812981702,662452625,2
5812981702,5813032541,2
5812981702,478660968,1
5812981702,756196285,7
5812981702,5812979016,2
5812981702,5813021341,5
5812981702,1003478461,2
5812981702,5813079489,2
5812981702,632397798,2
5812981702,447224575,3
5812981702,693846112,1
5812981702,5812981038,1
5812981702,5812983152,1
5812981702,540730657,1
5812981702,755851102,1
5812981702,5813021452,1
5812981702,692093440,1
5812981702,880383629,1
5812981702,5813027518,1
5812981702,5813080766,2
5812981702,5813021380,1
5812981702,662763626,1
5812981702,5812982012,1
5812981702,633148704,1
5812981702,5813019801,1
5812981702,1141631198,2
5812981702,5813077610,1
5812981702,487899562,1
5812981702,632048075,3
5812981702,1141290835,1
5812981702,1050249677,2
5812981702,5812983658,1
5812981702,1264186300,1
5812981702,602459682,1
5812981702,631422121,1
5812981702,792368888,2
5812981702,1204076441,1
5812981702,1164113870,1
5812981702,1295855722,1
5812981702,508599194,1
5812981702,704466265,4
5812981702,570336487,1
5812981702,5813083990,1
5812981702,5813021469,2
5812981702,5813027704,1
5812981702,5812981381,1
5812981702,5813062645,2
5812981702,753847960,3
5812981702,5813095915,1
5812981702,570336412,1
5812981702,5813067792,1
5812981702,477900959,5
5812981702,5812982328,4
5812981702,547552266,2
5812981702,5812981704,1
5812981702,5813022210,3
5812981702,1173814525,2
5812981702,5812989173,1
5812981702,5812980588,1
5812981702,725217343,1
5812981702,631741308,1
5812981702,5813079050,1
5812981702,5813104095,1
5812981702,5812979191,1
5812981702,1297556652,1
5812981702,5813021659,1
5812981702,631396256,1
5812981702,1141678637,1
5812981702,1233428010,7
5812981702,5813022234,9
5812981702,600356751,1
5812981702,581332573,1
5812981702,5813052909,3
5812981702,956138930,1
5812981702,5813056121,2
5812981702,631733127,2
5812981702,735134301,2
5812981702,1140950118,2
5812981702,1004527691,1
5812981702,755544921,1
5812981702,5813058048,6
5812981702,1110937445,1
5812981702,5813033012,3
5812981702,784204967,2
5812981702,631422224,13
5812981702,5813109941,1
5812981702,1035557785,2
5812981702,5813105172,38
5812981702,5813042659,8
5812981702,5812980386,3
5812981702,570643109,4
5812981702,5812981141,1
5812981702,642732835,7
5812981702,446883390,1
5812981702,1078693835,18
5812981702,5813021332,1
5812981702,5812983003,8
5812981702,1202737975,1
5812981702,1204124270,2
5812981702,5813021289,1
5812981702,393766777,6
5812981702,799586652,16
5812981702,1196854070,4
5812981702,425790257,65
5812981702,5813055923,4
5812981702,385158577,3
5812981702,1069295830,1
5812981702,1048172314,12
5812981702,755229523,1
5812981702,861665641,5
5812981702,1047525093,4
5812981702,446848967,2
5812981702,5813077572,9
5812981702,540730738,1
5812981702,5813067765,1
5812981702,424767514,26
5812981702,612371421,39
5812981702,5812982371,3
5812981702,1142011140,2
5812981274,1141630854,1
5812981274,675451588,1
5812981274,5813032967,1
5812981274,768555687,1
5812981274,5812983866,1
5812981274,518191547,1
5812981274,673029543,1
5812981274,672352543,1
5812981274,766838498,1
5812981274,1048517845,3
5812981274,1515418525,1
5812981274,5813057942,1
5812981274,675468771,1
5812981274,1233436396,1
5812981274,673370525,1
5812981274,736808522,1
5812981274,5813068692,1
5812981274,5812979168,1
5812981274,5813056299,1
5812981274,1262744824,1
5812981274,5813085240,1
5812981274,895441451,1
5812981274,693500431,1
5812981274,517207902,1
5812981274,817993932,1
5812981274,5812981279,1
5812981274,548552875,1
5812981274,548553386,2
5812981274,5812981689,2
5812981274,5813071348,1
5812981274,5812982397,1
5812981274,5813021766,1
5812981274,1200683283,1
5812981274,1080566792,1
5812981274,5813095018,1
5812981274,5812981800,1
5812981274,816276925,1
5812981274,1169993905,1
5812981274,5813093111,1
5812981274,5812981275,1
5812981274,5813021786,4
5812981274,1200351169,2
5812981274,5813091758,2
5812981274,5812981072,1
5812981274,1173007139,1
5812981274,940420292,3
5812981274,549230949,2
5812981274,5812981068,2
5812981274,5812982925,1
5812981274,5812983174,1
5812981274,642516892,1
5812981274,5813127030,3
5812981274,5812981563,1
5812981274,602118253,1
5812981274,457175171,4
5812981274,736117977,1
5812981274,5813057239,2
5812981274,548898403,1
5812981274,673702721,1
5812981274,5812981797,1
5812981274,859765252,1
